state_fips,state,county,crops
48,Texas,Haskell,Alfalfa:12; Barley:12; Canola:6; Citrus:3; Clover/Wildflowers:1; Corn:25; Cotton:24; Cucumbers:1; Dry_Beans:5; Durum_Wheat:1; Grapes:3; Herbs:11; Millet:11; Oats:15; Onions:2; Other_Hay/Non_Alfalfa:11; Peanuts:11; Peas:10; Pecans:12; Pomegranates:1; Potatoes:1; Pumpkins:1; Rice:3; Rye:9; Sorghum:25; Soybeans:6; Spring_Wheat:7; Sugarcane:1; Sunflower:10; Sweet_Corn:1; Switchgrass:11; Triticale:14; Winter_Wheat:12
48,Texas,Hays,Alfalfa:5; Barley:3; Cabbage:1; Canola:1; Citrus:3; Corn:21; Cotton:16; Dry_Beans:3; Durum_Wheat:1; Herbs:7; Millet:7; Oats:18; Onions:3; Other_Hay/Non_Alfalfa:11; Peaches:5; Peanuts:6; Peas:4; Pecans:12; Pumpkins:1; Rape_Seed:1; Rice:6; Rye:10; Sorghum:20; Soybeans:12; Spring_Wheat:12; Squash:1; Sugarcane:6; Sunflower:9; Sweet_Corn:2; Triticale:12; Winter_Wheat:12
48,Texas,Hemphill,Alfalfa:12; Barley:14; Camelina:1; Canola:3; Cantaloupes:1; Corn:31; Cotton:24; Dry_Beans:2; Grapes:4; Herbs:5; Millet:8; Oats:12; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:8; Peas:10; Pecans:9; Potatoes:1; Rye:12; Sorghum:24; Soybeans:9; Sunflower:7; Switchgrass:7; Triticale:16; Winter_Wheat:12
48,Texas,Henderson,Alfalfa:9; Barley:2; Blueberries:9; Citrus:4; Clover/Wildflowers:1; Corn:17; Cotton:16; Dry_Beans:3; Herbs:4; Millet:1; Oats:16; Olives:1; Onions:1; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:2; Pears:2; Pecans:12; Potatoes:1; Rice:8; Rye:11; Sorghum:17; Soybeans:22; Spring_Wheat:4; Sugarbeets:1; Sugarcane:6; Sunflower:6; Sweet_Corn:2; Sweet_Potatoes:3; Switchgrass:1; Triticale:8; Winter_Wheat:12
48,Texas,Hidalgo,Alfalfa:12; Barley:1; Blueberries:1; Cabbage:12; Canola:6; Cantaloupes:4; Carrots:9; Chick_Peas:2; Citrus:12; Corn:21; Cotton:17; Cucumbers:1; Dry_Beans:6; Durum_Wheat:1; Grapes:1; Greens:9; Herbs:12; Honeydew_Melons:10; Millet:5; Mustard:2; Oats:15; Olives:5; Onions:12; Oranges:12; Other_Hay/Non_Alfalfa:11; Peaches:3; Peanuts:6; Peas:12; Pecans:7; Peppers:1; Potatoes:9; Pumpkins:1; Rape_Seed:2; Rice:7; Rye:6; Sorghum:19; Soybeans:17; Spring_Wheat:10; Squash:8; Sugarbeets:10; Sugarcane:11; Sunflower:12; Sweet_Corn:2; Switchgrass:4; Triticale:8; Turnips:2; Vetch:3; Winter_Wheat:10
48,Texas,Hill,Alfalfa:11; Barley:10; Blueberries:2; Cabbage:1; Canola:3; Citrus:3; Clover/Wildflowers:2; Corn:28; Cotton:17; Dry_Beans:2; Durum_Wheat:1; Grapes:1; Herbs:7; Millet:8; Oats:23; Olives:1; Onions:2; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:4; Peanuts:6; Peas:3; Pecans:12; Rice:9; Rye:11; Sorghum:23; Soybeans:20; Spring_Wheat:8; Squash:1; Sugarcane:4; Sunflower:9; Switchgrass:1; Triticale:13; Winter_Wheat:12
48,Texas,Hockley,Alfalfa:12; Apples:1; Barley:7; Buckwheat:2; Canola:1; Cantaloupes:1; Clover/Wildflowers:1; Corn:26; Cotton:25; Dry_Beans:1; Durum_Wheat:1; Grapes:11; Herbs:2; Millet:12; Oats:11; Other_Hay/Non_Alfalfa:11; Peaches:2; Peanuts:12; Peas:9; Pecans:12; Peppers:3; Pistachios:3; Potatoes:4; Pumpkins:3; Radishes:1; Rice:3; Rye:12; Sorghum:24; Soybeans:13; Spring_Wheat:1; Sunflower:11; Switchgrass:6; Triticale:14; Turnips:2; Winter_Wheat:12
48,Texas,Hood,Alfalfa:8; Barley:5; Canola:3; Cantaloupes:1; Clover/Wildflowers:4; Corn:20; Cotton:20; Cucumbers:3; Durum_Wheat:3; Grapes:4; Herbs:7; Millet:7; Oats:16; Olives:1; Onions:1; Other_Hay/Non_Alfalfa:11; Peaches:3; Peanuts:5; Peas:5; Pecans:12; Pumpkins:3; Rice:6; Rye:8; Sorghum:21; Soybeans:12; Spring_Wheat:7; Sunflower:4; Sweet_Corn:2; Switchgrass:1; Triticale:13; Turnips:1; Winter_Wheat:12
48,Texas,Hopkins,Alfalfa:10; Barley:2; Blueberries:3; Canola:1; Citrus:5; Clover/Wildflowers:6; Corn:19; Cotton:13; Herbs:5; Oats:17; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:1; Peas:1; Pecans:10; Pumpkins:1; Rice:9; Rye:7; Sorghum:17; Soybeans:25; Spring_Wheat:4; Sugarcane:8; Sunflower:7; Sweet_Potatoes:5; Switchgrass:1; Triticale:6; Vetch:3; Winter_Wheat:12
48,Texas,Houston,Alfalfa:8; Canola:1; Cantaloupes:1; Citrus:6; Corn:17; Cotton:13; Dry_Beans:2; Herbs:5; Oats:12; Olives:4; Onions:1; Oranges:2; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:1; Pears:1; Peas:3; Pecans:12; Potatoes:2; Rice:10; Rye:7; Sorghum:15; Soybeans:18; Spring_Wheat:4; Squash:1; Sugarcane:6; Sunflower:4; Sweet_Corn:3; Sweet_Potatoes:2; Tomatoes:1; Triticale:5; Winter_Wheat:12
48,Texas,Howard,Alfalfa:12; Barley:11; Cantaloupes:1; Corn:24; Cotton:24; Dry_Beans:1; Durum_Wheat:1; Grapes:8; Herbs:9; Millet:7; Oats:12; Onions:3; Other_Hay/Non_Alfalfa:11; Peanuts:10; Peas:8; Pecans:12; Peppers:1; Potatoes:1; Rice:2; Rye:11; Sorghum:25; Soybeans:5; Spring_Wheat:3; Sugarcane:1; Sunflower:12; Switchgrass:4; Triticale:15; Winter_Wheat:12
48,Texas,Hudspeth,Alfalfa:12; Barley:7; Clover/Wildflowers:1; Corn:13; Cotton:23; Grapes:9; Millet:2; Oats:12; Onions:3; Other_Hay/Non_Alfalfa:9; Peanuts:5; Peas:1; Pecans:12; Peppers:11; Pistachios:1; Rice:6; Rye:6; Sorghum:17; Soybeans:2; Spring_Wheat:4; Sunflower:1; Triticale:9; Winter_Wheat:11
48,Texas,Hunt,Alfalfa:10; Barley:4; Blueberries:1; Canola:2; Citrus:6; Clover/Wildflowers:7; Corn:20; Cotton:19; Dry_Beans:1; Herbs:5; Millet:4; Oats:17; Onions:1; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:2; Peas:3; Pecans:12; Potatoes:1; Rape_Seed:1; Rice:8; Rye:9; Sorghum:22; Soybeans:25; Spring_Wheat:3; Squash:1; Sugarcane:7; Sunflower:10; Sweet_Corn:1; Sweet_Potatoes:4; Switchgrass:2; Triticale:9; Vetch:7; Winter_Wheat:12
48,Texas,Hutchinson,Alfalfa:12; Barley:11; Camelina:1; Corn:36; Cotton:24; Cucumbers:1; Dry_Beans:3; Durum_Wheat:1; Grapes:3; Herbs:3; Millet:8; Oats:14; Onions:1; Other_Hay/Non_Alfalfa:11; Peanuts:7; Peas:4; Pecans:7; Peppers:2; Potatoes:5; Pumpkins:5; Radishes:1; Rice:1; Rye:12; Sorghum:24; Soybeans:19; Speltz:1; Sunflower:7; Sweet_Corn:1; Switchgrass:5; Triticale:19; Turnips:2; Winter_Wheat:12
48,Texas,Irion,Alfalfa:7; Barley:10; Corn:16; Cotton:23; Herbs:3; Millet:3; Oats:12; Onions:1; Other_Hay/Non_Alfalfa:10; Peanuts:2; Peas:1; Pecans:12; Potatoes:1; Pumpkins:1; Rice:3; Rye:4; Sorghum:24; Soybeans:4; Sunflower:3; Switchgrass:1; Triticale:10; Winter_Wheat:12
48,Texas,Jack,Alfalfa:4; Barley:9; Canola:5; Clover/Wildflowers:7; Corn:17; Cotton:18; Cucumbers:2; Dry_Beans:3; Durum_Wheat:1; Grapes:3; Greens:1; Herbs:7; Millet:6; Oats:14; Olives:1; Onions:2; Other_Hay/Non_Alfalfa:11; Peaches:4; Peanuts:4; Peas:4; Pecans:12; Pumpkins:3; Rice:4; Rye:10; Sorghum:25; Soybeans:6; Spring_Wheat:6; Squash:1; Sugarcane:2; Sunflower:4; Sweet_Corn:1; Switchgrass:6; Triticale:13; Winter_Wheat:12
48,Texas,Jackson,Alfalfa:9; Barley:1; Blueberries:1; Cabbage:2; Canola:1; Citrus:6; Corn:17; Cotton:15; Cucumbers:1; Dry_Beans:2; Herbs:9; Oats:14; Olives:6; Onions:3; Oranges:2; Other_Hay/Non_Alfalfa:11; Peanuts:2; Peas:3; Pecans:11; Rape_Seed:1; Rice:12; Rye:7; Sorghum:18; Soybeans:21; Spring_Wheat:8; Sugarcane:7; Sunflower:6; Sweet_Corn:2; Switchgrass:4; Triticale:5; Winter_Wheat:12
48,Texas,Jasper,Blueberries:2; Clover/Wildflowers:2; Corn:11; Cotton:7; Grapes:2; Oats:4; Olives:2; Other_Hay/Non_Alfalfa:11; Peas:1; Pecans:8; Rice:11; Sorghum:11; Soybeans:13; Spring_Wheat:1; Tomatoes:1; Winter_Wheat:10
48,Texas,Jeff Davis,Alfalfa:12; Barley:3; Corn:12; Cotton:17; Grapes:3; Millet:2; Oats:6; Other_Hay/Non_Alfalfa:11; Peanuts:5; Pecans:12; Peppers:5; Pistachios:1; Rice:2; Rye:4; Sorghum:15; Soybeans:3; Spring_Wheat:1; Sunflower:1; Triticale:6; Winter_Wheat:10
48,Texas,Jefferson,Alfalfa:5; Blueberries:2; Clover/Wildflowers:2; Corn:13; Cotton:10; Herbs:1; Millet:2; Oats:7; Olives:9; Other_Hay/Non_Alfalfa:11; Peanuts:1; Pears:1; Pecans:12; Rice:12; Rye:6; Sorghum:13; Soybeans:15; Spring_Wheat:2; Sugarcane:2; Tomatoes:1; Triticale:1; Winter_Wheat:12
48,Texas,Jim Hogg,Alfalfa:1; Barley:2; Canola:1; Carrots:1; Cauliflower:1; Citrus:2; Corn:15; Cotton:13; Dry_Beans:3; Grapes:2; Herbs:8; Millet:1; Mustard:1; Oats:7; Onions:7; Oranges:1; Other_Hay/Non_Alfalfa:10; Peanuts:5; Peas:9; Pecans:7; Potatoes:1; Rice:1; Rye:6; Sorghum:15; Soybeans:8; Spring_Wheat:9; Squash:2; Sugarcane:2; Sunflower:11; Triticale:6; Winter_Wheat:7
48,Texas,Jim Wells,Alfalfa:9; Barley:2; Blueberries:1; Cabbage:2; Canola:2; Cantaloupes:1; Carrots:3; Cauliflower:1; Citrus:8; Clover/Wildflowers:1; Corn:18; Cotton:16; Dry_Beans:4; Durum_Wheat:1; Grapes:2; Herbs:12; Honeydew_Melons:2; Millet:8; Mustard:2; Oats:17; Olives:4; Onions:8; Oranges:2; Other_Hay/Non_Alfalfa:11; Peanuts:8; Peas:12; Pecans:9; Potatoes:7; Pumpkins:1; Rice:7; Rye:10; Sorghum:20; Soybeans:11; Spring_Wheat:12; Squash:6; Sugarcane:10; Sunflower:10; Sweet_Corn:1; Switchgrass:5; Triticale:13; Winter_Wheat:10
48,Texas,Johnson,Alfalfa:8; Barley:9; Blueberries:2; Canola:1; Cantaloupes:1; Citrus:3; Clover/Wildflowers:2; Corn:25; Cotton:16; Dry_Beans:2; Durum_Wheat:2; Grapes:1; Herbs:6; Millet:4; Oats:19; Olives:1; Onions:1; Other_Hay/Non_Alfalfa:11; Peaches:5; Peanuts:6; Peas:3; Pecans:11; Potatoes:1; Rice:7; Rye:10; Sorghum:23; Soybeans:16; Spring_Wheat:8; Squash:1; Sugarcane:3; Sunflower:9; Sweet_Corn:1; Switchgrass:2; Triticale:10; Turnips:1; Vetch:1; Winter_Wheat:12
48,Texas,Jones,Alfalfa:12; Barley:13; Canola:6; Citrus:2; Clover/Wildflowers:4; Corn:17; Cotton:24; Cucumbers:1; Dry_Beans:3; Durum_Wheat:1; Grapes:3; Herbs:12; Millet:11; Oats:14; Onions:2; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:8; Peas:8; Pecans:12; Pomegranates:1; Pumpkins:2; Rice:3; Rye:10; Sorghum:26; Soybeans:7; Spring_Wheat:9; Sugarcane:1; Sunflower:11; Sweet_Corn:1; Switchgrass:5; Triticale:12; Winter_Wheat:12
48,Texas,Karnes,Alfalfa:6; Barley:4; Cabbage:1; Carrots:2; Cauliflower:1; Citrus:5; Clover/Wildflowers:2; Corn:22; Cotton:16; Dry_Beans:3; Herbs:9; Honeydew_Melons:1; Millet:8; Oats:18; Olives:1; Onions:4; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:2; Peanuts:11; Peas:8; Pecans:11; Potatoes:2; Pumpkins:2; Rape_Seed:1; Rice:9; Rye:12; Sorghum:21; Soybeans:15; Spring_Wheat:12; Squash:2; Sugarcane:7; Sunflower:10; Sweet_Corn:2; Sweet_Potatoes:1; Triticale:14; Winter_Wheat:12
48,Texas,Kaufman,Alfalfa:10; Barley:6; Blueberries:4; Cabbage:1; Canola:3; Cantaloupes:1; Citrus:4; Clover/Wildflowers:4; Corn:19; Cotton:17; Dry_Beans:1; Herbs:5; Millet:3; Oats:17; Onions:1; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:2; Peanuts:1; Pears:1; Peas:3; Pecans:11; Potatoes:2; Rape_Seed:1; Rice:9; Rye:12; Sorghum:22; Soybeans:22; Spring_Wheat:4; Squash:1; Sugarcane:7; Sunflower:10; Sweet_Potatoes:3; Switchgrass:4; Triticale:9; Vetch:2; Winter_Wheat:12
48,Texas,Kendall,Alfalfa:7; Barley:4; Canola:2; Clover/Wildflowers:4; Corn:19; Cotton:17; Cucumbers:2; Dry_Beans:1; Durum_Wheat:1; Grapes:3; Herbs:6; Millet:7; Mint:1; Oats:14; Olives:3; Onions:2; Other_Hay/Non_Alfalfa:11; Peaches:8; Peanuts:8; Peas:4; Pecans:12; Potatoes:1; Pumpkins:2; Rice:2; Rye:10; Sorghum:22; Soybeans:5; Spring_Wheat:12; Squash:1; Sugarcane:1; Sunflower:9; Triticale:11; Turnips:1; Winter_Wheat:12
48,Texas,Kenedy,Alfalfa:11; Cabbage:3; Canola:3; Carrots:6; Chick_Peas:1; Citrus:11; Corn:15; Cotton:15; Dry_Beans:3; Greens:1; Herbs:12; Millet:2; Mustard:2; Oats:10; Olives:3; Onions:10; Oranges:10; Other_Hay/Non_Alfalfa:11; Peanuts:4; Peas:9; Pecans:7; Potatoes:4; Rape_Seed:1; Rice:6; Rye:5; Sorghum:16; Soybeans:11; Spring_Wheat:11; Squash:3; Sugarbeets:3; Sugarcane:11; Sunflower:10; Switchgrass:4; Triticale:7; Vetch:1; Winter_Wheat:10
48,Texas,Kent,Alfalfa:11; Apples:1; Barley:7; Cantaloupes:1; Corn:12; Cotton:24; Dry_Beans:1; Durum_Wheat:2; Grapes:3; Herbs:6; Millet:9; Oats:11; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:8; Peas:5; Pecans:11; Potatoes:1; Pumpkins:2; Rice:2; Rye:11; Sorghum:24; Soybeans:2; Spring_Wheat:1; Sugarcane:1; Sunflower:7; Sweet_Corn:1; Switchgrass:4; Triticale:12; Winter_Wheat:12
48,Texas,Kerr,Alfalfa:6; Barley:5; Cabbage:1; Canola:2; Citrus:1; Clover/Wildflowers:7; Corn:25; Cotton:15; Cucumbers:2; Dry_Beans:5; Durum_Wheat:1; Grapes:2; Greens:3; Herbs:4; Millet:9; Mint:1; Oats:17; Olives:1; Onions:3; Other_Hay/Non_Alfalfa:11; Peaches:8; Peanuts:6; Peas:4; Pecans:11; Pumpkins:2; Rice:4; Rye:11; Safflower:1; Sorghum:21; Soybeans:2; Spring_Wheat:10; Squash:1; Sugarcane:1; Sunflower:6; Sweet_Corn:2; Switchgrass:1; Triticale:12; Winter_Wheat:12
48,Texas,Kimble,Alfalfa:6; Barley:6; Canola:2; Citrus:2; Clover/Wildflowers:8; Corn:20; Cotton:17; Cucumbers:2; Dry_Beans:1; Durum_Wheat:1; Grapes:4; Greens:2; Herbs:6; Millet:8; Oats:15; Onions:2; Other_Hay/Non_Alfalfa:11; Peanuts:4; Peas:2; Pecans:12; Pumpkins:2; Rice:2; Rye:9; Safflower:1; Sorghum:22; Soybeans:3; Spring_Wheat:8; Sugarcane:1; Sunflower:7; Sweet_Corn:1; Switchgrass:1; Triticale:9; Winter_Wheat:12
48,Texas,King,Alfalfa:11; Barley:7; Canola:2; Corn:9; Cotton:24; Dry_Beans:1; Grapes:1; Herbs:5; Millet:6; Oats:13; Other_Hay/Non_Alfalfa:11; Peanuts:7; Peas:8; Pecans:10; Rye:11; Sorghum:24; Soybeans:3; Spring_Wheat:3; Sugarcane:1; Sunflower:3; Sweet_Corn:1; Switchgrass:4; Triticale:11; Winter_Wheat:12
48,Texas,Kinney,Alfalfa:6; Barley:2; Cabbage:1; Canola:1; Clover/Wildflowers:4; Corn:20; Cotton:20; Cucumbers:3; Dry_Beans:3; Grapes:2; Greens:3; Herbs:9; Millet:6; Oats:15; Onions:6; Oranges:1; Other_Hay/Non_Alfalfa:11; Peanuts:5; Peas:5; Pecans:11; Potatoes:1; Pumpkins:2; Rice:2; Rye:10; Safflower:1; Sorghum:20; Soybeans:7; Spring_Wheat:12; Sugarcane:1; Sunflower:6; Sweet_Corn:2; Switchgrass:2; Triticale:11; Turnips:1; Winter_Wheat:11
48,Texas,Kleberg,Alfalfa:9; Blueberries:1; Cabbage:5; Canola:4; Cantaloupes:1; Carrots:5; Chick_Peas:1; Citrus:10; Corn:18; Cotton:15; Dry_Beans:4; Greens:1; Herbs:12; Honeydew_Melons:1; Mustard:1; Oats:13; Olives:4; Onions:10; Oranges:5; Other_Hay/Non_Alfalfa:11; Peanuts:3; Peas:11; Pecans:9; Potatoes:6; Rice:7; Rye:6; Sorghum:17; Soybeans:12; Spring_Wheat:11; Squash:5; Sugarbeets:2; Sugarcane:10; Sunflower:10; Sweet_Corn:2; Switchgrass:4; Triticale:8; Turnips:1; Vetch:1; Winter_Wheat:10
48,Texas,Knox,Alfalfa:11; Barley:11; Canola:5; Clover/Wildflowers:2; Corn:15; Cotton:24; Dry_Beans:5; Herbs:12; Millet:9; Oats:13; Other_Hay/Non_Alfalfa:11; Peanuts:9; Peas:8; Pecans:12; Rice:5; Rye:11; Sorghum:25; Soybeans:7; Spring_Wheat:4; Sugarcane:1; Sunflower:7; Sweet_Corn:1; Switchgrass:5; Triticale:12; Winter_Wheat:12
48,Texas,La Salle,Alfalfa:6; Barley:4; Cabbage:2; Canola:3; Carrots:2; Cauliflower:1; Citrus:1; Clover/Wildflowers:2; Corn:23; Cotton:17; Cucumbers:6; Dry_Beans:5; Durum_Wheat:1; Grapes:3; Greens:2; Herbs:10; Lettuce:1; Millet:5; Oats:15; Olives:7; Onions:4; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:3; Peanuts:11; Peas:8; Pecans:8; Potatoes:3; Rice:2; Rye:12; Sorghum:19; Soybeans:5; Spring_Wheat:12; Squash:1; Sugarcane:5; Sunflower:10; Sweet_Corn:5; Triticale:12; Turnips:1; Winter_Wheat:12
48,Texas,Lamar,Alfalfa:12; Barley:2; Blueberries:5; Canola:2; Citrus:4; Clover/Wildflowers:7; Corn:21; Cotton:18; Herbs:5; Millet:4; Oats:19; Olives:1; Onions:1; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:2; Pears:1; Peas:4; Pecans:12; Rape_Seed:1; Rice:10; Rye:12; Sorghum:22; Soybeans:26; Spring_Wheat:4; Sugarcane:7; Sunflower:7; Sweet_Corn:1; Sweet_Potatoes:2; Switchgrass:4; Triticale:8; Vetch:8; Winter_Wheat:12
48,Texas,Lamb,Alfalfa:12; Apples:1; Barley:13; Buckwheat:2; Cabbage:1; Canola:4; Citrus:1; Clover/Wildflowers:1; Corn:32; Cotton:25; Cucumbers:3; Dry_Beans:3; Durum_Wheat:1; Grapes:10; Herbs:6; Millet:12; Oats:12; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:12; Peas:12; Pecans:12; Peppers:4; Pistachios:2; Potatoes:9; Pumpkins:3; Radishes:1; Rice:2; Rye:12; Sorghum:26; Soybeans:16; Spring_Wheat:3; Squash:2; Sunflower:12; Sweet_Corn:1; Switchgrass:4; Triticale:19; Turnips:3; Winter_Wheat:12
48,Texas,Lampasas,Alfalfa:6; Barley:9; Canola:1; Cantaloupes:1; Citrus:2; Clover/Wildflowers:4; Corn:19; Cotton:20; Durum_Wheat:2; Grapes:4; Herbs:7; Millet:9; Oats:14; Olives:1; Onions:1; Other_Hay/Non_Alfalfa:11; Peaches:5; Peanuts:6; Peas:3; Pecans:12; Plums:2; Pumpkins:2; Rice:3; Rye:9; Sorghum:24; Soybeans:8; Spring_Wheat:7; Sunflower:8; Sweet_Corn:2; Triticale:14; Turnips:1; Winter_Wheat:12
48,Texas,Lavaca,Alfalfa:6; Barley:2; Blueberries:1; Cabbage:2; Canola:1; Chick_Peas:1; Citrus:7; Clover/Wildflowers:5; Corn:15; Cotton:15; Cucumbers:1; Dry_Beans:1; Grapes:1; Greens:1; Herbs:9; Millet:7; Oats:14; Olives:4; Onions:4; Oranges:1; Other_Hay/Non_Alfalfa:11; Peanuts:4; Peas:1; Pecans:12; Potatoes:2; Rape_Seed:2; Rice:12; Rye:10; Sorghum:21; Soybeans:19; Spring_Wheat:12; Sugarcane:6; Sunflower:6; Sweet_Corn:1; Sweet_Potatoes:1; Triticale:9; Winter_Wheat:12
48,Texas,Lee,Alfalfa:8; Barley:4; Blueberries:1; Cabbage:1; Canola:1; Carrots:1; Citrus:4; Clover/Wildflowers:2; Corn:17; Cotton:17; Dry_Beans:2; Grapes:1; Herbs:8; Millet:7; Oats:15; Olives:6; Onions:2; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:2; Pecans:12; Rape_Seed:1; Rice:9; Rye:8; Sorghum:18; Soybeans:16; Spring_Wheat:7; Squash:3; Sugarcane:6; Sunflower:8; Switchgrass:4; Triticale:7; Vetch:1; Winter_Wheat:12
48,Texas,Leon,Alfalfa:8; Barley:1; Blueberries:2; Canola:1; Carrots:1; Citrus:5; Clover/Wildflowers:3; Corn:16; Cotton:15; Dry_Beans:3; Grapes:1; Herbs:5; Millet:2; Oats:15; Olives:3; Onions:2; Oranges:1; Other_Hay/Non_Alfalfa:10; Peaches:2; Pears:1; Pecans:12; Potatoes:1; Rape_Seed:1; Rice:9; Rye:9; Sorghum:17; Soybeans:18; Spring_Wheat:4; Squash:1; Sugarbeets:1; Sugarcane:6; Sunflower:6; Sweet_Corn:2; Sweet_Potatoes:2; Switchgrass:1; Triticale:5; Vetch:1; Winter_Wheat:12
48,Texas,Liberty,Alfalfa:4; Blueberries:1; Cabbage:1; Canola:1; Carrots:1; Citrus:4; Clover/Wildflowers:1; Corn:14; Cotton:13; Dry_Beans:5; Herbs:4; Millet:2; Oats:7; Olives:8; Onions:1; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:1; Pecans:12; Potatoes:2; Rice:12; Rye:4; Sorghum:13; Soybeans:17; Spring_Wheat:4; Squash:3; Sugarcane:4; Sunflower:2; Sweet_Corn:2; Sweet_Potatoes:2; Switchgrass:6; Triticale:5; Winter_Wheat:11
48,Texas,Limestone,Alfalfa:10; Barley:5; Blueberries:1; Cabbage:1; Canola:2; Carrots:1; Citrus:5; Clover/Wildflowers:5; Corn:23; Cotton:16; Dry_Beans:2; Grapes:1; Herbs:7; Millet:5; Oats:17; Olives:5; Onions:3; Oranges:1; Other_Hay/Non_Alfalfa:11; Peaches:5; Pears:2; Peas:2; Pecans:12; Plums:1; Potatoes:1; Rape_Seed:1; Rice:11; Rye:11; Sorghum:20; Soybeans:20; Spring_Wheat:5; Sugarcane:9; Sunflower:10; Switchgrass:1; Triticale:9; Winter_Wheat:12
48,Texas,Lipscomb,Alfalfa:12; Barley:13; Canola:1; Cantaloupes:1; Corn:33; Cotton:23; Cucumbers:1; Dry_Beans:2; Durum_Wheat:2; Grapes:2; Herbs:8; Millet:9; Oats:12; Other_Hay/Non_Alfalfa:11; Peanuts:8; Peas:7; Pecans:7; Potatoes:3; Rice:1; Rye:12; Sorghum:24; Soybeans:20; Spring_Wheat:1; Sunflower:6; Sweet_Corn:2; Switchgrass:7; Triticale:18; Winter_Wheat:12
48,Texas,Live Oak,Alfalfa:5; Barley:2; Cabbage:1; Canola:2; Carrots:1; Cauliflower:1; Citrus:4; Clover/Wildflowers:2; Corn:18; Cotton:16; Dry_Beans:5; Durum_Wheat:1; Herbs:12; Honeydew_Melons:1; Lettuce:1; Millet:9; Oats:15; Olives:1; Onions:6; Other_Hay/Non_Alfalfa:11; Peanuts:9; Peas:7; Pecans:8; Potatoes:1; Pumpkins:1; Rice:9; Rye:12; Sorghum:20; Soybeans:12; Spring_Wheat:12; Squash:2; Sugarcane:7; Sunflower:10; Sweet_Corn:1; Sweet_Potatoes:1; Triticale:14; Vetch:3; Winter_Wheat:12
48,Texas,Llano,Alfalfa:6; Barley:8; Cabbage:1; Canola:2; Citrus:2; Clover/Wildflowers:8; Corn:21; Cotton:17; Cucumbers:2; Dry_Beans:2; Durum_Wheat:3; Grapes:3; Herbs:4; Millet:6; Oats:16; Olives:1; Onions:2; Other_Hay/Non_Alfalfa:11; Peaches:8; Peanuts:5; Peas:4; Pecans:12; Pumpkins:1; Rice:2; Rye:10; Sorghum:23; Soybeans:8; Spring_Wheat:7; Squash:1; Sugarcane:2; Sunflower:8; Switchgrass:1; Triticale:13; Vetch:1; Winter_Wheat:12
48,Texas,Loving,Alfalfa:10; Barley:1; Corn:8; Cotton:14; Millet:1; Oats:4; Onions:1; Other_Hay/Non_Alfalfa:7; Peanuts:6; Pecans:9; Rye:5; Sorghum:13; Soybeans:1; Spring_Wheat:1; Sunflower:1; Triticale:4; Winter_Wheat:7
48,Texas,Lubbock,Alfalfa:12; Apples:1; Barley:7; Buckwheat:2; Cantaloupes:1; Corn:29; Cotton:25; Durum_Wheat:1; Grapes:9; Herbs:5; Millet:12; Oats:12; Other_Hay/Non_Alfalfa:11; Peaches:1; Peanuts:12; Peas:10; Pecans:12; Potatoes:9; Pumpkins:5; Radishes:1; Rice:5; Rye:12; Sorghum:24; Soybeans:13; Speltz:1; Spring_Wheat:2; Squash:2; Sunflower:12; Sweet_Corn:1; Switchgrass:8; Triticale:17; Turnips:2; Winter_Wheat:12
48,Texas,Lynn,Alfalfa:11; Apples:1; Barley:7; Buckwheat:1; Canola:1; Cantaloupes:1; Citrus:1; Corn:28; Cotton:24; Grapes:10; Herbs:5; Millet:10; Oats:12; Other_Hay/Non_Alfalfa:11; Peaches:2; Peanuts:12; Peas:9; Pecans:12; Pistachios:3; Potatoes:2; Pumpkins:2; Rice:6; Rye:12; Sorghum:24; Soybeans:13; Speltz:1; Spring_Wheat:4; Squash:1; Sugarcane:1; Sunflower:12; Switchgrass:4; Triticale:16; Turnips:1; Winter_Wheat:12
